week,sku,product,color,size,price,units_sold,ending_stock
2026-06-15,CALC-LUME-VER-34,Calça Lume,Vermelho,34,899.0,2,7
2026-06-22,CALC-LUME-VER-34,Calça Lume,Vermelho,34,899.0,2,5
2026-06-29,CALC-LUME-VER-34,Calça Lume,Vermelho,34,899.0,5,0
2026-07-06,CALC-LUME-VER-34,Calça Lume,Vermelho,34,899.0,3,33
2026-07-13,CALC-LUME-VER-34,Calça Lume,Vermelho,34,899.0,0,33
2026-07-20,CALC-LUME-VER-34,Calça Lume,Vermelho,34,899.0,1,32
2026-07-27,CALC-LUME-VER-34,Calça Lume,Vermelho,34,899.0,1,31
2026-08-03,CALC-LUME-VER-34,Calça Lume,Vermelho,34,899.0,0,31
2026-08-10,CALC-LUME-VER-34,Calça Lume,Vermelho,34,899.0,4,27
2026-08-17,CALC-LUME-VER-34,Calça Lume,Vermelho,34,899.0,1,26
2026-08-24,CALC-LUME-VER-34,Calça Lume,Vermelho,34,899.0,1,25
2025-09-01,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,1,57
2025-09-08,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,3,54
2025-09-15,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,2,52
2025-09-22,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,1,51
2025-09-29,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,2,49
2025-10-06,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,2,47
2025-10-13,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,0,47
2025-10-20,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,4,43
2025-10-27,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,5,38
2025-11-03,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,2,36
2025-11-10,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,2,34
2025-11-17,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,3,31
2025-11-24,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,4,27
2025-12-01,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,4,23
2025-12-08,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,1,22
2025-12-15,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,6,16
2025-12-22,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,4,12
2025-12-29,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,1,11
2026-01-05,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,2,9
2026-01-12,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,3,34
2026-01-19,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,3,31
2026-01-26,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,2,29
2026-02-02,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,3,26
2026-02-09,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,1,25
2026-02-16,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,2,23
2026-02-23,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,3,20
2026-03-02,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,2,18
2026-03-09,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,0,18
2026-03-16,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,2,16
2026-03-23,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,1,15
2026-03-30,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,2,13
2026-04-06,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,1,12
2026-04-13,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,1,11
2026-04-20,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,1,10
2026-04-27,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,3,30
2026-05-04,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,0,30
2026-05-11,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,1,29
2026-05-18,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,0,29
2026-05-25,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,0,29
2026-06-01,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,2,27
2026-06-08,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,1,26
2026-06-15,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,1,25
2026-06-22,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,1,24
2026-06-29,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,3,21
2026-07-06,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,1,20
2026-07-13,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,2,18
2026-07-20,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,0,18
2026-07-27,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,2,16
2026-08-03,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,1,15
2026-08-10,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,1,14
2026-08-17,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,3,11
2026-08-24,CALC-LUME-VER-36,Calça Lume,Vermelho,36,899.0,1,10
2025-09-01,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,1,25
2025-09-08,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,4,21
2025-09-15,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,0,21
2025-09-22,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,6,15
2025-09-29,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,4,11
2025-10-06,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,5,40
2025-10-13,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,3,37
2025-10-20,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,1,36
2025-10-27,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,2,34
2025-11-03,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,0,34
2025-11-10,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,5,29
2025-11-17,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,3,26
2025-11-24,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,3,23
2025-12-01,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,2,21
2025-12-08,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,8,13
2025-12-15,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,1,12
2025-12-22,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,2,10
2025-12-29,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,2,8
2026-01-05,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,1,29
2026-01-12,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,3,26
2026-01-19,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,3,23
2026-01-26,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,4,19
2026-02-02,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,0,19
2026-02-09,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,2,17
2026-02-16,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,1,16
2026-02-23,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,0,16
2026-03-02,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,2,14
2026-03-09,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,2,12
2026-03-16,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,2,10
2026-03-23,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,3,7
2026-03-30,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,1,6
2026-04-06,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,4,2
2026-04-13,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,0,2
2026-04-20,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,2,0
2026-04-27,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,2,19
2026-05-04,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,2,17
2026-05-11,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,2,15
2026-05-18,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,1,14
2026-05-25,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,1,13
2026-06-01,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,1,12
2026-06-08,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,3,9
2026-06-15,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,0,9
2026-06-22,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,0,9
2026-06-29,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,2,7
2026-07-06,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,2,5
2026-07-13,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,1,30
2026-07-20,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,2,28
2026-07-27,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,1,27
2026-08-03,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,3,24
2026-08-10,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,5,19
2026-08-17,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,3,16
2026-08-24,CALC-LUME-VER-38,Calça Lume,Vermelho,38,899.0,2,14
2025-09-01,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,5,28
2025-09-08,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,8,20
2025-09-15,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,8,12
2025-09-22,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,7,5
2025-09-29,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,11,0
2025-10-06,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,4,0
2025-10-13,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,5,0
2025-10-20,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,9,0
2025-10-27,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,6,0
2025-11-03,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,8,13
2025-11-10,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,3,10
2025-11-17,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,9,26
2025-11-24,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,7,19
2025-12-01,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,3,16
2025-12-08,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,8,8
2025-12-15,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,6,14
2025-12-22,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,5,9
2025-12-29,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,12,0
2026-01-05,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,5,0
2026-01-12,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,2,0
2026-01-19,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,4,0
2026-01-26,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,7,27
2026-02-02,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,6,21
2026-02-09,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,5,16
2026-02-16,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,5,11
2026-02-23,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,6,5
2026-03-02,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,2,3
2026-03-09,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,4,17
2026-03-16,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,5,12
2026-03-23,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,3,9
2026-03-30,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,3,6
2026-04-06,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,2,26
2026-04-13,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,1,25
2026-04-20,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,5,20
2026-04-27,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,3,17
2026-05-04,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,1,16
2026-05-11,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,4,12
2026-05-18,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,1,11
2026-05-25,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,4,36
2026-06-01,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,2,34
2026-06-08,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,3,31
2026-06-15,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,2,29
2026-06-22,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,4,25
2026-06-29,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,7,18
2026-07-06,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,0,18
2026-07-13,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,8,10
2026-07-20,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,8,2
2026-07-27,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,10,16
2026-08-03,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,2,14
2026-08-10,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,6,8
2026-08-17,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,5,3
2026-08-24,CALC-LUME-VER-40,Calça Lume,Vermelho,40,899.0,3,29
2025-09-01,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,8,16
2025-09-08,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,5,11
2025-09-15,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,6,5
2025-09-22,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,9,26
2025-09-29,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,8,18
2025-10-06,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,3,15
2025-10-13,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,8,40
2025-10-20,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,8,32
2025-10-27,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,10,22
2025-11-03,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,11,11
2025-11-10,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,5,6
2025-11-17,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,13,17
2025-11-24,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,9,8
2025-12-01,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,7,35
2025-12-08,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,7,28
2025-12-15,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,6,22
2025-12-22,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,15,35
2025-12-29,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,4,31
2026-01-05,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,9,22
2026-01-12,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,8,14
2026-01-19,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,4,10
2026-01-26,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,6,25
2026-02-02,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,9,16
2026-02-09,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,3,13
2026-02-16,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,8,32
2026-02-23,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,8,24
2026-03-02,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,10,14
2026-03-09,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,6,8
2026-03-16,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,4,27
2026-03-23,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,7,20
2026-03-30,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,4,16
2026-04-06,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,5,11
2026-04-13,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,2,9
2026-04-20,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,4,5
2026-04-27,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,2,16
2026-05-04,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,2,14
2026-05-11,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,3,11
2026-05-18,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,2,9
2026-05-25,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,0,9
2026-06-01,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,0,9
2026-06-08,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,2,7
2026-06-15,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,3,4
2026-06-22,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,1,3
2026-06-29,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,4,33
2026-07-06,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,6,27
2026-07-13,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,6,21
2026-07-20,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,7,14
2026-07-27,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,6,8
2026-08-03,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,3,22
2026-08-10,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,2,20
2026-08-17,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,13,30
2026-08-24,CALC-LUME-VER-42,Calça Lume,Vermelho,42,899.0,2,28
2025-09-01,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,11,28
2025-09-08,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,6,22
2025-09-15,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,8,14
2025-09-22,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,8,6
2025-09-29,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,11,0
2025-10-06,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,12,0
2025-10-13,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,4,16
2025-10-20,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,10,6
2025-10-27,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,10,0
2025-11-03,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,11,0
2025-11-10,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,7,0
2025-11-17,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,10,17
2025-11-24,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,7,10
2025-12-01,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,11,31
2025-12-08,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,13,18
2025-12-15,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,7,11
2025-12-22,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,7,4
2025-12-29,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,4,0
2026-01-05,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,12,0
2026-01-12,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,9,32
2026-01-19,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,10,22
2026-01-26,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,8,14
2026-02-02,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,8,6
2026-02-09,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,6,27
2026-02-16,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,13,14
2026-02-23,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,10,4
2026-03-02,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,6,0
2026-03-09,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,10,34
2026-03-16,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,5,29
2026-03-23,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,4,25
2026-03-30,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,5,20
2026-04-06,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,3,17
2026-04-13,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,9,8
2026-04-20,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,6,15
2026-04-27,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,5,10
2026-05-04,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,2,8
2026-05-11,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,2,6
2026-05-18,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,3,3
2026-05-25,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,4,15
2026-06-01,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,5,10
2026-06-08,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,3,24
2026-06-15,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,2,22
2026-06-22,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,5,17
2026-06-29,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,2,15
2026-07-06,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,3,12
2026-07-13,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,2,10
2026-07-20,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,6,24
2026-07-27,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,4,20
2026-08-03,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,6,14
2026-08-10,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,8,27
2026-08-17,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,1,26
2026-08-24,CALC-LUME-VER-44,Calça Lume,Vermelho,44,899.0,2,24
2025-09-01,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,1,57
2025-09-08,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,0,57
2025-09-15,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,0,57
2025-09-22,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,0,57
2025-09-29,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,0,57
2025-10-06,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,4,53
2025-10-13,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,0,53
2025-10-20,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,1,52
2025-10-27,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,1,51
2025-11-03,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,1,50
2025-11-10,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,2,48
2025-11-17,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,0,48
2025-11-24,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,0,48
2025-12-01,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,1,47
2025-12-08,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,4,43
2025-12-15,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,2,41
2025-12-22,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,2,39
2025-12-29,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,1,38
2026-01-05,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,0,38
2026-01-12,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,0,38
2026-01-19,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,1,37
2026-01-26,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,0,37
2026-02-02,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,1,36
2026-02-09,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,1,35
2026-02-16,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,0,35
2026-02-23,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,0,35
2026-03-02,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,0,35
2026-03-09,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,1,34
2026-03-16,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,0,34
2026-03-23,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,0,34
2026-03-30,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,0,34
2026-04-06,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,1,33
2026-04-13,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,1,32
2026-04-20,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,0,32
2026-04-27,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,0,32
2026-05-04,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,1,31
2026-05-11,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,0,31
2026-05-18,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,0,31
2026-05-25,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,0,31
2026-06-01,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,1,30
2026-06-08,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,0,30
2026-06-15,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,1,29
2026-06-22,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,0,29
2026-06-29,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,1,28
2026-07-06,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,1,27
2026-07-13,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,0,27
2026-07-20,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,2,25
2026-07-27,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,1,24
2026-08-03,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,1,23
2026-08-10,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,1,22
2026-08-17,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,1,21
2026-08-24,CALC-LUME-OFF-34,Calça Lume,Off White,34,899.0,1,20
2025-09-01,CALC-LUME-OFF-36,Calça Lume,Off White,36,899.0,3,48
2025-09-08,CALC-LUME-OFF-36,Calça Lume,Off White,36,899.0,4,44
2025-09-15,CALC-LUME-OFF-36,Calça Lume,Off White,36,899.0,6,38
